2023-03-07 00:30:35.018 [http-nio-5000-exec-4] "GET /recruit/position/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/1] from: 127.0.0.1 costs: 9ms
2023-03-07 00:30:35.029 [http-nio-5000-exec-10] "OPTIONS /recruit/position/hits/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/position/hits/1] from: 127.0.0.1 costs: 0ms
2023-03-07 00:30:35.061 [http-nio-5000-exec-2] "PUT /recruit/position/hits/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [PUT] -> [/recruit/position/hits/1] from: 127.0.0.1 costs: 23ms
2023-03-07 00:30:35.148 [http-nio-5000-exec-3] "GET /recruit/resume/get/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/resume/get/1] from: 127.0.0.1 costs: 44ms
2023-03-07 00:30:35.162 [http-nio-5000-exec-5] "GET /recruit/position/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/1] from: 127.0.0.1 costs: 5ms
2023-03-07 00:30:39.199 [http-nio-5000-exec-8] "GET /recruit/position/page/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/1] from: 127.0.0.1 costs: 10ms
2023-03-07 00:30:41.973 [http-nio-5000-exec-9] "OPTIONS /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/application] from: 127.0.0.1 costs: 0ms
2023-03-07 00:30:42.053 [http-nio-5000-exec-1] "GET /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/application] from: 127.0.0.1 costs: 74ms
2023-03-07 00:30:42.097 [http-nio-5000-exec-6] "GET /recruit/resume/get/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/resume/get/1] from: 127.0.0.1 costs: 19ms
2023-03-07 00:30:42.109 [http-nio-5000-exec-7] "GET /recruit/position/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/1] from: 127.0.0.1 costs: 3ms
2023-03-07 00:30:42.135 [http-nio-5000-exec-4] "OPTIONS /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/application] from: 127.0.0.1 costs: 0ms
2023-03-07 00:30:42.606 [http-nio-5000-exec-10] "POST /recruit/application HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/application] from: 127.0.0.1 costs: 456ms
2023-03-07 00:31:16.165 [http-nio-5000-exec-2] "OPTIONS /recruit/notify/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/notify/all] from: 127.0.0.1 costs: 7ms
